userName,content,score
Pengguna Google,"Aplikasi keren! Mudah digunakan, dan gak ribet Tinggal order dan gak perlu antre lagi kalau mau ngopi. Best lah👌",5
Pengguna Google,sangat memudahkan saya terimaksih,5
Pengguna Google,"Aplikasi ini sangat membantu saya memudahkan memesan kopi, good 👌👍",5
Pengguna Google,Aplikasi ini sangat membantu untuk sya yang suka ngopi jadi gak perlu antri lagi desainnya pun lucu saya suka,5
Pengguna Google,"Bagus, Mudah kalau mau pingin kopi",5
Pengguna Google,Rasanya joozzz,5
Pengguna Google,"Kopi nya enak, seger, variannya juga banyak. Pokoknya recommended",5
Pengguna Google,Keren ya... Ngopi jaman now... Mari kita ngopi...,5
Pengguna Google,"Aplikasi yang sangat mudah untuk di gunakan ketika kita mau pesen kopi, dengan varian kopi yang bervariatif",5
Pengguna Google,"Mantab, klo pakai aplikasi ini mau ngopi jadi lebih enak, tidak usah keluar rumah 👍",5
Pengguna Google,Aplikasi mudah untuk pesanan kopi yg praktis dan hargapun terjangkau😊,5
Pengguna Google,Tampilan aplikasinya lucu banget wkwkwk terus gampang banget pakenya. Jadi makin gampang buat pesen kopi kesukaan😽😽,5
Pengguna Google,Aplikasi ini membuat kita lebih mudah pesen kopi yang lagi Hits ini. Tanpa antri dan diutamain lewat aplikasi ini❤ love banget. Download deh buktiin,5
Pengguna Google,Aplikasi yang membantu banget buat para pecinta kopii😋,5
Pengguna Google,apk sangat bagus dan enak gk repot2 pergi ke tempat buat beli kopi tinggal online aja.,5
Pengguna Google,Next good luck,5
Pengguna Google,Mantab,5
Pengguna Google,"Mantap,apk yg bikin milenial melek demi tercipta nya inspirasi baru",5
Pengguna Google,Aplikasi ini sangat membantu org yg haus hehehe recomen bgt,5
Pengguna Google,"pake aplikasi ini jadi bisa ngopi dimana aja, mudah digunakan app nya",5
Pengguna Google,Kopi kenangan memang mantap pengiriman cepat dn nggak pakek lama.trima kasih kopi kenangan,5
Pengguna Google,"Buat kalian penikmat kopi wajib nyobain kopi kenangan, nikmat kopi dipadu dengan kenangan"" terindah loe, apalagi ditambah dengan promo cashback gak akan nguras kantong. Yuks genggam kopi kenangan.",5
Pengguna Google,Kopi mengingat ku kenang yang indah terimakasih,5
Pengguna Google,"Beli kopi jadi mudah dan ngga perlu antri lagi.. aplikasinya juga keren jadi ngga gampang bosen saat mau pesan kopi. Dtg ke outlet tinggal ambil pesanan, no antri"" 😁",5
Pengguna Google,Akhirnya ada juga App Kopi kenangan dengan ada nya ini membuat saya lebih gampang lagi untuk membeli dan banyak juga keuntungan nya. 👍👍👍👍👍,5
Pengguna Google,asyikk ngopi gratis sama mantan😁 pesan lewat aplikasi.,5
Pengguna Google,sangat memudahkan untuk melakukan pemesanan kopi di kopi kenangan,5
Pengguna Google,Lebih muda tanpa antre,4
Pengguna Google,"Kopi kenangaan mantap,, tinggal ngumpulin point biar dapet kopi gratisan",5
Pengguna Google,"Kopi kenangan, memberikan inspirasi. Menenangkan fikiran",5
Pengguna Google,"Sudah bagus dan sangat membantu, semoga kedepan nya lebih bagus lagi😊",5
Pengguna Google,Rasanya enak dan nikmat,5
Pengguna Google,Waw mantap saya suka banget dan saya mang pecinta kopi,5
Pengguna Google,"aplikasi keren buat para pencinta kopi, banyak promonya, banyak casbacknyaa juga, jaya terus kopi kenangan",5
Pengguna Google,"Gileee aplikasinya mantapp dahhh, rekomendasi banget buat yang jomblo jomblo... Banyak cewenya cuy....",5
Pengguna Google,"app nya keren, memudahkan dalam pemesanan. good",5
Pengguna Google,"Pesan kopi kenangan sekarang lebih mudah, aplikasinya menyenangkan dan menunya komplit. Terima kasih Kopi Kenangan!",5
Pengguna Google,Aplikasinya sangat bagus dan sangat membantu pemesanan kopi jadi gampang. Terimakasi kopi kenangan. Lopeee,5
Pengguna Google,Aplikasinya bantu banget buat pesen minuman,5
Pengguna Google,Lumayan,5
Pengguna Google,"Aplikasi baru yg bagus, dan unik.. buat yg ga mau ribet keluar rumah bisa pake ni aplikasi.. pesen kopi dari outlet terdekat di tempatmu tanpa harus pegel jalan apalagi ngantri...",5
Pengguna Google,Apk bagus sangat rekomended untuk download dan di gunakan,5
Pengguna Google,Aplikasi yang bagus saya suka,5
Pengguna Google,Aplikasi ga bener. Uda share link katanya bisa dapat free. Nyatanya ga.,1
Pengguna Google,Masa harus balik ke app lg,4
Pengguna Google,"Aplikasi the best . Kita bisa pilih mau pick up atau gga , bisa di jadwal juga . Loadingnya pun gga terlalu lama jadi sangat memudahkan untuk pemesanan .",5
Pengguna Google,Aplikasi yg memudahkan dan sangat praktis cocok buat kita yg gak mau repot dengan antrian,5
Pengguna Google,"Memudahkan antri dalam membeli kopi kenangan yang terkenal antriannya yg panjang, mantul pokoknya",5
Pengguna Google,Mantapp kane kopi nya gampang juga pesen nya,5
Pengguna Google,Bagus banget aplikasinya 😍,5
Pengguna Google,"Aplikasi yg sangat bagus sekali, membantu order konsumen menjadi lebih cepat. Terima kasih kopi kenangan telah memberikan ku kenangan kopi termanis",5
Pengguna Google,"Suka banget sama aplikasinya,jadi gak perlu ribet memesan di store ditambah pembayaran bisa menggunakan OVO,dan sering ada cashback 😘😘",5
Pengguna Google,Sangat membantu dalam memesan kopi kenangan,5
Pengguna Google,Aplikasi yang sangat bagus mudah di gunakan,5
Pengguna Google,Aplikasi ini memudahkan kita untuk memesan kopi jadi tidak perlu mengantri lagi di otlet,5
Pengguna Google,Mantap banget dah kopinya,4
Pengguna Google,Uwuuuuu Makin cintahhh deh sama kopi kenangan 💕,5
Pengguna Google,Aplikasi yg ringan ga ribet gampang pake nya kita juga tau lokasi outlet terdekat... Mantaappp👍👍👍,5
Pengguna Google,Aplikasi ini sangat unik dan menarik.... dapat memudahkan kita membeli kopi di outlet terdekat...,5
Pengguna Google,Alhamdulillah.. semenjak ada aplikasi ini saya jadi tau kalo kopi banyak macamnya..,5
Pengguna Google,"Aplikasinya unik, mudah digunakan juga banyak vouchernyaa",5
Pengguna Google,"Mantap, aplikasi yang memudahkan penikmat kopi dengan cepat dan siap minum",5
Pengguna Google,"Wah bagus juga nie, apalagi sekarang musim hujan cocok buat pesan antar.. siiiip lah",5
Pengguna Google,Dengan adanya aplikasi ini pesen kopi jadi lebih mudah mantep bisa bayar pake ovo.. Recomend,5
Pengguna Google,"Keren... Aplikasinya gampang digunakan utk siapa pun dan Bisa diem2 orderin kopi buat calon2 gebetan nihh... thanks kopi kenangan... Rasa kopi boleh pahit, tapi kenanganku denganmu haruslah nikmat... Senikmat kopi kenangan 😊",5
Pengguna Google,Wow aplikasi ini memudahkan saya untuk memesan minuman,5
Pengguna Google,Aplikasi yang sangst mudah digunakan!,5
Pengguna Google,Bisa mesen kopi kenangan tanpa antre saya suka fast respon bisa dapet kopi gratis 😃😃 recomend buat pecinta kopi,5
Pengguna Google,enak nih jadi mudah mau ngopi,5
Pengguna Google,"Suka sekali sama afl KOPI KENANGAN mo minum kopi bisa pesan dmn ajh, gak perlu keluar rumah, gak perlu antri cukup pesan, gak ribet pokonya. Bisa nyobain aneka jenis kopi yg enak2... mantab top markotop pokona mah 😍😍😍",5
Pengguna Google,"Tampilan nya simpel dan enak diliat, solusi bagi para sobat LDR yg mau traktir kopi. semoga nambah lagi varian nya buat yg non coffe.",5
Pengguna Google,Mantapplah aplikasinya mau ngopi jadi gak usah ribet ribet ke gerainya langsung pesen via aplikasi mantap,5
Pengguna Google,"Sebagai seorang pecinta kopi ini berguna banget sih. Karena emang cara mesennya ga ribet cuman tinggal klik, apalagi beberapa kali dapet vocher juga.",5
Pengguna Google,"Aplikasinya sangat unik, dan sangat membantu untuk melakukan pembelian kopi agar tidak mengantri",5
Pengguna Google,Enak minumannya meningkatkan mantan,5
Pengguna Google,"Aplikasi ini sangat membantu ketika ingin memesan minuman, sehingga tidak perlu antri lagi",5
Pengguna Google,"Aplikasi ini sangat memudahkan kita untuk memesan, dan tidak perlu antri lagi",5
Pengguna Google,Aplikasi yg sangat membantu bagi kami yg hobi kopi...terimakasih dan sukses selalu,5
Pengguna Google,"Kopinya enak, banyak variannya..es kopi yg lagi hits di kalangan milenial skrng udh bisa dpetin pke aplikasi.waw mantap dong",5
Pengguna Google,"Lebih buruk dari apk yg lama, saya beli dan scan point nya tdk masuk.. Tolong di perbaiki",1
Pengguna Google,"Keren aplikasinya mudah digunakan,adan pointnya buat dpt kopi gratis and bsa byr pke Goojek dpt cashback",5
Pengguna Google,"Kopi nya enak.... Sama seperti mantan saat"" yg enak... Hehee",5
Pengguna Google,"App-nya simple & kece banget, dan gak bikin pusing untuk pilih minuman yang mau dipesan. Like it!",5
Pengguna Google,Good,5
Pengguna Google,Aplikasi yang sangat membantu..sangat mudah dalam memilih kopi yang disuka dan mudah dalam pemesanan..,5
Pengguna Google,Kopi Mantul...,5
Pengguna Google,bagus,5
Pengguna Google,app bagu bngt jadi lebih gampang kalo mesen apa apa dan lebih di utamakan:) sukka bangetttty,5
Pengguna Google,"Bagus aplikasi nya , unik, area outlet juga deket dari kita,. Ada kopi gratis juga dengan kirim kode ke gebetan,.. seruu,.. Mau coba kopi gratis nya dah,. Hehe",5
Pengguna Google,Mesen kopi dari smartphone?? Waow.. bisa banget! Aplikasi wajib buat para penggila kopi! Recomended! 👍👍,5
Pengguna Google,Mudah digunakan.Terimakasih🙏.,5
Pengguna Google,"Waw makin maju aj,pesen kopi nya jadi tambah sering lewat aplikasinya.sukses terus kopi kenangan",5
Pengguna Google,Mencoba pertama kali siapa tau bagus aplikasinya.,5
Pengguna Google,Aplikasinya keren bgt memudahkan customer dan ngga perlu capek2 lg ngantri 😁😇,5
Pengguna Google,"Enak bgt kopi kenangan suer dh ga boong, berkesan bgt, aplikasinya jg lumyan bagus, cuma yw gtu dhh blom coba lebih jauh, tingkatin trus promonya ya",5
Pengguna Google,"Memudahkan untuk membeli kopi kenangan, kopinya enakk banget aku sukaaa. Jadi nagih banget beli kopi kenangan",5
Pengguna Google,Good luck applikasi sangat membaik,5
Pengguna Google,jadi lebih mudah ordernya pake aplikasi ini,5
Pengguna Google,"Kopi yang sangat eksklusif rasanya, tdk didapatkan di kedai kopi lain. Dengan aplikasi ini, semakin memudahkan untuk mendapatkan kopi tersebut. Good job👍",5
Pengguna Google,"Kopinya Enak harganya pun terjangkau,,,apalagi pas buka apk banyak banget promo'nya... mantap 👍👍",5
Pengguna Google,Dengan aplikasi ini jadi lebih mudah pesan kopi gak perlu muter muter nyari tempat kopi tinggal langsung order tinggal tunggu pesanan datang d tempat kita jadi lebih simple praktis dan tidak banyak mebuang waktu kita,5
Pengguna Google,Aplikasi yang sangat membantu,5
Pengguna Google,Enakkk bangetttt senangnyaaa kenangan ada app nyaa,5
Pengguna Google,Ishhh sukaaa bgtt sma kopi nyaa,5
Pengguna Google,👍,5
Pengguna Google,"Aplikasi bagus dan berguna, bisa pesan kopi tanpa ngantri. Sangat senang dg aplikasi ini, bermanfaat, membantu sekali.",5
Pengguna Google,"aplikasi nya sangat membentu jika ingin membeli kopi,gak perlu antri lagi",5
Pengguna Google,"Mau ngopi tapi mager? Buka kopi kenangan aja, biar mudah dapetin kopi yang gue pengen.",5
Pengguna Google,"Aplikasinya recommended banget, memudahkan banget pokoknya.",5
Pengguna Google,"Aplikasi yang bagus, dan sangat membantu karna pemakaiannya yg mudab dan simple,terimakasih kopi kenangan",5
Pengguna Google,"Aplikasi kopi paling ciamik, bisa dapat point setiap kali transaksi dan point dapat di tukar dengan potongan belanjaa Good Semoga lebih banyak diskon",5
Pengguna Google,"Aplikasi ini sangat memudahkan, jadi tidak perlu antre lagi kalo mau beli kopi, pembayarannya pun bisa pakai ovo lagi. Terimakasih kopi kenangan.",5
Pengguna Google,Sekarang tidak susah lagi utk beli kopi tinggal pesen langsung dianter... Mantapp.,5
Pengguna Google,Bagi penikmat kopi kenangan app ini sangat berguna sekali.. Sebab ada fitur pencari outlet terdekat di sekitar lokasi kalian. Mantaapp..,5
Pengguna Google,Sekarang semakin mudah dan praktis kalau mau pesan menu favorit di kopi kenangan...,5
Pengguna Google,Lebih mudah menikmati kopi dimana pun,5
Pengguna Google,"wah... pesan kopi jadi lebih mudah, banyak varian rasa... harga juga sangat kompetitif.... ada kopi gratis lagi... mantul...",5
Pengguna Google,"Mantap jiwaa,sangat membantu banget.",5
Pengguna Google,"Aplikasi yg bagus sekali gaes, sangat membantu, memudahkan kita psen kopi tnpa perlu antri gaes... Bsa pke ovo lgi..👍👍",5
Pengguna Google,Aplikasi yang sangat keren😊,5
Pengguna Google,Aplikasinya keren👍👌,5
Pengguna Google,Seru bgt! Sekarang ada aplikasinya mempermudah pesanan. Dan aplikasi nya gampang dipakai gak ribet 😍😍😍,5
Pengguna Google,"Kopi Mantan Menikah ""Hazelnut Latte"" rasanya enak dan pas banget di lidah .. Dipertahankan yaa rasanya 😉",5
Pengguna Google,"Enak banget kopinya, banyak pilihan rasa juga.. musti nyobain deh pokonya ..",5
Pengguna Google,"Aplikasi yg cute, bikin gak bosen dan sangat simple. Bisa bayar pake OVO dan ada kopi gratisnya juga.Mantabz dah",5
Pengguna Google,Keran juga n. Jadi gampang pesen kopi dari rumah.,5
Pengguna Google,jadi gampang pesen kopi pake apli kasi ini tinggal order sampe trimakasih,5
Pengguna Google,Bisa dapet kopi gratis 😍,5
Pengguna Google,"Uaaapik ikih kopine, biar pas registrasi awal dapat messagw notifikasi dari mantan hehe,",5
Pengguna Google,Kopi kenangan memang benar-benar enak dan cocok dalam segala aktivitas,5
Pengguna Google,Penggunaan aplikasinya sangat mudah dan enak banget jadi bisa ngasih kopi gratis ke gebetan :D,5
Pengguna Google,Aplikasi ini sangat bagus bisa membantu dan gk perlu ke toko nya,5
Pengguna Google,Mantaps...,5
Pengguna Google,Kopi nya tidak kalah dengan cita rasa kopi sturbuck khas indonesia banget rasanya,5
Pengguna Google,Aplikasi mantepp..inovasi..jd lebih asikkk order kopi kenangan..maju teruss kopi kenangan,5
Pengguna Google,enak dan nikmatt,5
Pengguna Google,Sangat bagus,5
Pengguna Google,Adanya aplikasi ini memudahkan kita untuk memesan kopi. Aplikasinya juga mudah digunakan.,5
Pengguna Google,"Mantap aplikasinya simple ringan, keren bisa akses lokasi jd bisa tau lokasi terdekat buat pesen kopi. Kekinian bgt pkonya. Mantap mantap.",5
Pengguna Google,Aplikasi bagus buat pesan kopi. Aplikasi juga mudah di gunakan keren 👍,5
Pengguna Google,Aplikasinya mantap dan harga kopinya juga murah-murah,5
Pengguna Google,"Mudah untuk memesan Kopi terdekat, aplikasinya simple dan g ribet.. tinggal cari trus order deh, recommended banget buat pecinta kopi nih👍",5
Pengguna Google,Bagus dan lain dari yang lain,5
Pengguna Google,Mantap,5
Pengguna Google,UI n UX nya baguss😍 recommended bgt..,5
Pengguna Google,Mantap,5
Pengguna Google,mantap mempermudah sya kalo ingin menikmati kopi .. sukses truss bravo,5
Pengguna Google,"Aplikasi sangat mudah digunakan. Tidak terlalu berat, pembayaran bisa menggunakan ovo menjadi lebih mudah. Terimakasih kopi kenangan jadi gak perlu antri lama😁",5
Pengguna Google,"aplikasi ini sanga membantu dan kopinya pun sangat enak, terima kasih kopi kenangan",5
Pengguna Google,"Aplikasinya sangat membantu, tidak repot lagi dan lebih praktis",5
Pengguna Google,"Aplikasinya bagus ! sangat berguna bagi saya yg males ngantri, memudahkan utk menikmati kopi saat wkt santai kapan pun dan di manapun.",5
Pengguna Google,Aplikasi nya unik mantap deng.,5
Pengguna Google,Keren,5
Pengguna Google,App yang sangat berguna ! Mudah banget makenya,5
Pengguna Google,"Dengan aplikasi ini,sekarang menikmati kopi bisa dimana saja",5
Pengguna Google,Aplikasinya bagus mudah digunakan,5
Pengguna Google,Aplikasi yang bagus dan mempermudah untuk memesan kopi.. Recommended banget deh guys.. Good...good ..good,5
Pengguna Google,Ngopi biar enak,5
Pengguna Google,"wahh mantul sih skrng udh ada aplikasi nya , dan pastinya bakal ada promo promo gretongan nih hehe. memudahkan bgt 💕",5
Pengguna Google,Aplikasinya membantu bangeeet. Praktis. Kita ndak perlu antri lagi. Bisa milih store sesuai keinginan. Sooooo support me bangeet.,5
Pengguna Google,Udah di update masa minta update Mulu,1
Pengguna Google,"Aplikasinya sangat bagus ,memesan kopi jadi lebih mudah dan praktis ,jadi bisa menghemat waktu tanpa perlu antri👍",5
Pengguna Google,"Aplikasi sangat membantu , sekarang pesan kopi jadi lebih mudah dan bayarnya bisa pake ovo 😁",5
Pengguna Google,pesen kopi jadi lebih mudah,5
Pengguna Google,Aplikasi ini sangat membantu sekali deh.. suka,5
Pengguna Google,Jadi lebih gampang mau pesen langsung,5
Pengguna Google,"Dengan aplikasi ini kini saya lebih mudah memesan kopi, dan tidak perlu antri lagi. Terimakasih kopi kenangan",5
Pengguna Google,"Asiikkk nih aplikasinya,,jadi lebih praktis mau beli kopi kesukaan aku.. pembayarannya juga mudah bisa pake ovo jugaa..loadingnya gak pake lama juga lagi..sukses terus yaa kopi kenangan",5
Pengguna Google,Aplikasi nya mudah digunakan dan bisa dapetin kopi gratis cuma share kode aja 😆,5
Pengguna Google,mantull,5
Pengguna Google,Aplikasi yang sangat menarik,5
Pengguna Google,Mantab kopinya mengingatkan pada kenangan lama yang menyedikan 😭,5
Pengguna Google,Kopinya enak dan variatif,5
Pengguna Google,"Pelayanan yang ramah, cepat, dan enak lagi kopinya bikin mata jadi melek dan segar. Gak rugi deh beli kopi kenangan.",5
Pengguna Google,"Aplikasinya mantul banget , gak perlu laginya awak antri² di sana cukup pakai aplikasi ini stay aja di antarnya sama mereka kopi awak, yang penting ENJOY 👌",5
Pengguna Google,Aplikasi sangat bagus dan praktis pelayanan yang memuaskan dari aplikasi ini. Mudah di gunakan juga. Pembayaran pun bisa menggunakan ovo mantap sekali ini aplikasi,5
Pengguna Google,Mantap aplikasinya... Bisa dapet kopi gratiaan dan harga kopinya yang bersahabat sama kantong..,5
Pengguna Google,"Ko ga bisa tulis deskripsi nya sekarang , bagus sih cuman kurang itu aja ga bsa tulis deskripsi nya , tolong adain lgi ya",3
Pengguna Google,Good aplikasi ini memudahkan kita dalam memlih pesanan...gak nyesel downloand slalu sukses ya,5
Pengguna Google,Adanya aplikasi ini jadi mudah untuk pesan kopi tanpa antri hehe,5
Pengguna Google,"Desain appnya unik, memesan kopu tidak perlu repot antri lagi, dan bisa menggunakan ovo utk pbayarannya, kita jg bsa dapat kopi gratis jika kodenya dikrim ke teman",5
